--2023-05-16 20:49:43--  https://hal-insu.archives-ouvertes.fr/insu-01140598/document
Resolving hal-insu.archives-ouvertes.fr (hal-insu.archives-ouvertes.fr)... 193.48.96.10
Connecting to hal-insu.archives-ouvertes.fr (hal-insu.archives-ouvertes.fr)|193.48.96.10|:443... connected.
HTTP request sent, awaiting response... 200 OK
Length: 109041523 (104M) [application/pdf]
Saving to: ‘./data/0.sdu/1185734.pdf’

     0K .......... .......... .......... .......... ..........  0%  944K 1m53s
  1850K .......... .......... .......... .......... ..........  1%  600M 97s
  1900K .......... .......... .......... .......... ..........  1%  614M 94s
  1950K .......... .......... .......... .......... ..........  1%  247K 1m43s
  2000K .......... .......... .......... .......... ..........  1%  253M 1m40s
  2050K .......... .......... .......... .......... ..........  1%  441M 98s
  2100K .......... .......... .......... .......... ..........  2%  603M 95s
  2150K .......... .......... .......... .......... ..........  2%  246K 1m43s
  2200K .......... .......... .......... .......... ..........  2%  361M 1m40s
  2250K .......... .......... .......... .......... ..........  2%  588M 98s
  2300K .......... .......... .......... .......... ..........  2%  586M 96s
  2350K .......... .......... .......... .......... ..........  2%  570M 94s
  2400K .......... .......... .......... .......... ..........  2%  247K 1m41s
  2450K .......... .......... .......... .......... ..........  2%  579M 99s
  2500K .......... .......... .......... .......... ..........  2%  605M 97s
  2550K .......... .......... .......... .......... ..........  2%  620M 95s
  2600K .......... .......... .......... .......... ..........  2%  246K 1m41s
  2650K .......... .......... .......... .......... ..........  2%  571M 99s
  2700K .......... .......... .......... .......... ..........  2%  597M 97s
  2750K .......... .......... .......... .......... ..........  2%  615M 95s
  2800K .......... .......... .......... .......... ..........  2%  246K 1m41s
  2850K .......... .......... .......... .......... ..........  2%  518M 99s
  2900K .......... .......... .......... .......... ..........  2%  606M 97s
  2950K .......... .......... .......... .......... ..........  2%  609M 96s
  3000K .......... .......... .......... .......... ..........  2%  246K 1m41s
  3050K .......... .......... .......... .......... ..........  2%  568M 99s
  3100K .......... .......... .......... .......... ..........  2%  608M 98s
  3150K .......... .......... .......... .......... ..........  3%  577M 96s
  3200K .......... .......... .......... .......... ..........  3%  246K 1m41s
  3250K .......... .......... .......... .......... ..........  3%  560M 1m40s
  3300K .......... .......... .......... .......... ..........  3%  603M 98s
  3350K .......... .......... .......... .......... ..........  3%  596M 97s
  3400K .......... .......... .......... .......... ..........  3%  247K 1m41s
  3450K .......... .......... .......... .......... ..........  3%  449M 1m40s
  3500K .......... .......... .......... .......... ..........  3%  603M 98s
  3550K .......... .......... .......... .......... ..........  3%  571M 97s
  3600K .......... .......... .......... .......... ..........  3%  247K 1m41s
  3650K .......... .......... .......... .......... ..........  3%  438M 1m40s
  3700K .......... .......... .......... .......... ..........  3%  601M 98s
  3750K .......... .......... .......... .......... ..........  3%  611M 97s
  3800K .......... .......... .......... .......... ..........  3%  485M 96s
  3850K .......... .......... .......... .......... ..........  3%  247K 1m40s
  3900K .......... .......... .......... .......... ..........  3%  578M 98s
  3950K .......... .......... .......... .......... ..........  3%  605M 97s
  4000K .......... .......... .......... .......... ..........  3%  494M 96s
  4050K .......... .......... .......... .......... ..........  3%  246K 1m40s
  4100K .......... .......... .......... .......... ..........  3%  556M 99s
  4150K .......... .......... .......... .......... ..........  3%  593M 97s
  4200K .......... .......... .......... .......... ..........  3%  528M 96s
  4250K .......... .......... .......... .......... ..........  4%  247K 1m40s
  4300K .......... .......... .......... .......... ..........  4%  557M 99s
  4350K .......... .......... .......... .......... ..........  4%  582M 97s
  4400K .......... .......... .......... .......... ..........  4%  457M 96s
  4450K .......... .......... .......... .......... ..........  4%  246K 1m40s
  4500K .......... .......... .......... .......... ..........  4%  554M 99s
  4550K .......... .......... .......... .......... ..........  4%  597M 97s
  4600K .......... .......... .......... .......... ..........  4%  546M 96s
  4650K .......... .......... .......... .......... ..........  4%  247K 1m40s
  4700K .......... .......... .......... .......... ..........  4%  237M 99s
  4750K .......... .......... .......... .......... ..........  4%  585M 98s
  4800K .......... .......... .......... .......... ..........  4%  496M 97s
  4850K .......... .......... .......... .......... ..........  4%  247K 1m40s
  4900K .......... .......... .......... .......... ..........  4%  425M 99s
  4950K .......... .......... .......... .......... ..........  4%  601M 98s
  5000K .......... .......... .......... .......... ..........  4%  521M 97s
  5050K .......... .......... .......... .......... ..........  4%  564M 96s
  5100K .......... .......... .......... .......... ..........  4%  247K 99s
  5150K .......... .......... .......... .......... ..........  4%  563M 98s
  5200K .......... .......... .......... .......... ..........  4%  386M 97s
  5250K .......... .......... .......... .......... ..........  4%  461M 96s
  5300K .......... .......... .......... .......... ..........  5%  247K 99s
  5350K .......... .......... .......... .......... ..........  5%  539M 98s
  5400K .......... .......... .......... .......... ..........  5%  550M 97s
  5450K .......... .......... .......... .......... ..........  5%  607M 96s
  5500K .......... .......... .......... .......... ..........  5%  246K 99s
  5550K .......... .......... .......... .......... ..........  5%  565M 98s
  5600K .......... .......... .......... .......... ..........  5%  498M 97s
  5650K .......... .......... .......... .......... ..........  5%  609M 96s
  5700K .......... .......... .......... .......... ..........  5%  246K 98s
  5750K .......... .......... .......... .......... ..........  5%  560M 98s
  5800K .......... .......... .......... .......... ..........  5%  544M 97s
  5850K .......... .......... .......... .......... ..........  5%  473M 96s
  5900K .......... .......... .......... .......... ..........  5%  247K 98s
  5950K .......... .......... .......... .......... ..........  5%  419M 98s
  6000K .......... .......... .......... .......... ..........  5%  494M 97s
  6050K .......... .......... .......... .......... ..........  5%  314M 96s
  6100K .......... .......... .......... .......... ..........  5%  247K 98s
  6150K .......... .......... .......... .......... ..........  5%  400M 97s
  6200K .......... .......... .......... .......... ..........  5%  551M 97s
  6250K .......... .......... .......... .......... ..........  5%  558M 96s
  6300K .......... .......... .......... .......... ..........  5%  609M 95s
  6350K .......... .......... .......... .......... ..........  6%  247K 97s
  6400K .......... .......... .......... .......... ..........  6%  456M 97s
  6450K .......... .......... .......... .......... ..........  6%  618M 96s
  6500K .......... .......... .......... .......... ..........  6%  533M 95s
  6550K .......... .......... .......... .......... ..........  6%  246K 97s
  6600K .......... .......... .......... .......... ..........  6%  522M 97s
  6650K .......... .......... .......... .......... ..........  6%  596M 96s
  6700K .......... .......... .......... .......... ..........  6%  604M 95s
  6750K .......... .......... .......... .......... ..........  6%  246K 97s
  6800K .......... .......... .......... .......... ..........  6%  460M 97s
  6850K .......... .......... .......... .......... ..........  6%  604M 96s
  6900K .......... .......... .......... .......... ..........  6%  588M 95s
  6950K .......... .......... .......... .......... ..........  6%  247K 97s
  7000K .......... .......... .......... .......... ..........  6%  104M 96s
  7050K .......... .......... .......... .......... ..........  6%  597M 96s
  7100K .......... .......... .......... .......... ..........  6%  471M 95s
  7150K .......... .......... .......... .......... ..........  6%  247K 97s
  7200K .......... .......... .......... .......... ..........  6%  373M 96s
  7250K .......... .......... .......... .......... ..........  6%  597M 96s
  7300K .......... .......... .......... .......... ..........  6%  604M 95s
  7350K .......... .......... .......... .......... ..........  6%  247K 97s
  7400K .......... .......... .......... .......... ..........  6%  371M 96s
  7450K .......... .......... .......... .......... ..........  7%  599M 96s
  7500K .......... .......... .......... .......... ..........  7%  607M 95s
  7550K .......... .......... .......... .......... ..........  7%  517M 94s
  7600K .......... .......... .......... .......... ..........  7%  246K 96s
  7650K .......... .......... .......... .......... ..........  7%  543M 96s
  7700K .......... .......... .......... .......... ..........  7%  555M 95s
  7750K .......... .......... .......... .......... ..........  7%  618M 94s
  7800K .......... .......... .......... .......... ..........  7%  247K 96s
  7850K .......... .......... .......... .......... ..........  7%  577M 95s
  7900K .......... .......... .......... .......... ..........  7%  565M 95s
  7950K .......... .......... .......... .......... ..........  7%  612M 94s
  8000K .......... .......... .......... .......... ..........  7%  246K 96s
  8050K .......... .......... .......... .......... ..........  7%  573M 95s
  8100K .......... .......... .......... .......... ..........  7%  386M 95s
  8150K .......... .......... .......... .......... ..........  7%  620M 94s
  8200K .......... .......... .......... .......... ..........  7%  247K 96s
  8250K .......... .......... .......... .......... ..........  7%  554M 95s
  8300K .......... .......... .......... .......... ..........  7%  608M 95s
  8350K .......... .......... .......... .......... ..........  7%  605M 94s
  8400K .......... .......... .......... .......... ..........  7%  246K 96s
  8450K .......... .......... .......... .......... ..........  7%  540M 95s
  8500K .......... .......... .......... .......... ..........  8%  611M 95s
  8550K .......... .......... .......... .......... ..........  8%  610M 94s
  8600K .......... .......... .......... .......... ..........  8%  247K 96s
  8650K .......... .......... .......... .......... ..........  8%  427M 95s
  8700K .......... .......... .......... .......... ..........  8%  587M 95s
  8750K .......... .......... .......... .......... ..........  8%  613M 94s
  8800K .......... .......... .......... .......... ..........  8%  246K 96s
  8850K .......... .......... .......... .......... ..........  8%  340M 95s
  8900K .......... .......... .......... .......... ..........  8%  595M 94s
  8950K .......... .......... .......... .......... ..........  8%  580M 94s
  9000K .......... .......... .......... .......... ..........  8%  451M 93s
  9050K .......... .......... .......... .......... ..........  8%  247K 95s
  9100K .......... .......... .......... .......... ..........  8%  556M 94s
  9150K .......... .......... .......... .......... ..........  8%  616M 94s
  9200K .......... .......... .......... .......... ..........  8%  431M 93s
  9250K .......... .......... .......... .......... ..........  8%  247K 95s
  9300K .......... .......... .......... .......... ..........  8%  584M 94s
  9350K .......... .......... .......... .......... ..........  8%  620M 94s
  9400K .......... .......... .......... .......... ..........  8%  560M 93s
  9450K .......... .......... .......... .......... ..........  8%  246K 95s
  9500K .......... .......... .......... .......... ..........  8%  317M 94s
  9550K .......... .......... .......... .......... ..........  9%  506M 94s
  9600K .......... .......... .......... .......... ..........  9%  494M 93s
  9650K .......... .......... .......... .......... ..........  9%  247K 95s
  9700K .......... .......... .......... .......... ..........  9%  559M 94s
  9750K .......... .......... .......... .......... ..........  9%  614M 94s
  9800K .......... .......... .......... .......... ..........  9%  553M 93s
  9850K .......... .......... .......... .......... ..........  9%  247K 94s
  9900K .......... .......... .......... .......... ..........  9%  448M 94s
  9950K .......... .......... .......... .......... ..........  9%  602M 93s
 10000K .......... .......... .......... .......... ..........  9%  501M 93s
 10050K .......... .......... .......... .......... ..........  9%  247K 94s
 10100K .......... .......... .......... .......... ..........  9%  461M 94s
 10150K .......... .......... .......... .......... ..........  9%  321M 93s
 10200K .......... .......... .......... .......... ..........  9%  540M 93s
 10250K .......... .......... .......... .......... ..........  9%  552M 92s
 10300K .......... .......... .......... .......... ..........  9%  247K 94s
 10350K .......... .......... .......... .......... ..........  9%  566M 93s
 10400K .......... .......... .......... .......... ..........  9%  498M 93s
 10450K .......... .......... .......... .......... ..........  9%  617M 92s
 10500K .......... .......... .......... .......... ..........  9%  246K 94s
 10550K .......... .......... .......... .......... ..........  9%  559M 93s
 10600K .......... .......... .......... .......... .......... 10%  519M 93s
 10650K .......... .......... .......... .......... .......... 10%  617M 92s
 10700K .......... .......... .......... .......... .......... 10%  247K 93s
 10750K .......... .......... .......... .......... .......... 10%  559M 93s
 10800K .......... .......... .......... .......... .......... 10%  505M 93s
 10850K .......... .......... .......... .......... .......... 10%  615M 92s
 10900K .......... .......... .......... .......... .......... 10%  246K 93s
 10950K .......... .......... .......... .......... .......... 10%  560M 93s
 11000K .......... .......... .......... .......... .......... 10%  507M 92s
 11050K .......... .......... .......... .......... .......... 10%  616M 92s
 11100K .......... .......... .......... .......... .......... 10%  247K 93s
 11150K .......... .......... .......... .......... .......... 10%  469M 93s
 11200K .......... .......... .......... .......... .......... 10%  494M 92s
 11250K .......... .......... .......... .......... .......... 10%  600M 92s
 11300K .......... .......... .......... .......... .......... 10%  247K 93s
 11350K .......... .......... .......... .......... .......... 10%  398M 93s
 11400K .......... .......... .......... .......... .......... 10%  552M 92s
 11450K .......... .......... .......... .......... .......... 10%  605M 92s
 11500K .......... .......... .......... .......... .......... 10%  509M 91s
 11550K .......... .......... .......... .......... .......... 10%  247K 92s
 11600K .......... .......... .......... .......... .......... 10%  474M 92s
 11650K .......... .......... .......... .......... .......... 10%  609M 92s
 11700K .......... .......... .......... .......... .......... 11%  270M 91s
 11750K .......... .......... .......... .......... .......... 11%  242K 92s
 11800K .......... .......... .......... .......... .......... 11%  497M 92s
 11850K .......... .......... .......... .......... .......... 11%  592M 92s
 11900K .......... .......... .......... .......... .......... 11%  338M 91s
 11950K .......... .......... .......... .......... .......... 11%  242K 92s
 12000K .......... .......... .......... .......... .......... 11%  460M 92s
 12050K .......... .......... .......... .......... .......... 11%  575M 91s
 12100K .......... .......... .......... .......... .......... 11%  614M 91s
 12150K .......... .......... .......... .......... .......... 11%  246K 92s
 12200K .......... .......... .......... .......... .......... 11%  472M 92s
 12250K .......... .......... .......... .......... .......... 11%  598M 91s
 12300K .......... .......... .......... .......... .......... 11%  600M 91s
 12350K .......... .......... .......... .......... .......... 11%  247K 92s
 12400K .......... .......... .......... .......... .......... 11%  364M 92s
 12450K .......... .......... .......... .......... .......... 11%  608M 91s
 12500K .......... .......... .......... .......... .......... 11%  608M 91s
 12550K .......... .......... .......... .......... .......... 11%  519M 90s
 12600K .......... .......... .......... .......... .......... 11%  246K 91s
 12650K .......... .......... .......... .......... .......... 11%  571M 91s
 12700K .......... .......... .......... .......... .......... 11%  570M 91s
 12750K .......... .......... .......... .......... .......... 12%  535M 90s
 12800K .......... .......... .......... .......... .......... 12%  247K 91s
 12850K .......... .......... .......... .......... .......... 12%  563M 91s
 12900K .......... .......... .......... .......... .......... 12%  602M 91s
 12950K .......... .......... .......... .......... .......... 12%  523M 90s
 13000K .......... .......... .......... .......... .......... 12%  247K 91s
 13050K .......... .......... .......... .......... .......... 12%  562M 91s
 13100K .......... .......... .......... .......... .......... 12%  600M 90s
 13150K .......... .......... .......... .......... .......... 12%  609M 90s
 13200K .......... .......... .......... .......... .......... 12%  246K 91s
 13250K .......... .......... .......... .......... .......... 12%  559M 91s
 13300K .......... .......... .......... .......... .......... 12%  560M 90s
 13350K .......... .......... .......... .......... .......... 12%  593M 90s
 13400K .......... .......... .......... .......... .......... 12%  247K 91s
 13450K .......... .......... .......... .......... .......... 12%  561M 91s
 13500K .......... .......... .......... .......... .......... 12%  610M 90s
 13550K .......... .......... .......... .......... .......... 12%  589M 90s
 13600K .......... .......... .......... .......... .......... 12%  246K 91s
 13650K .......... .......... .......... .......... .......... 12%  510M 90s
 13700K .......... .......... .......... .......... .......... 12%  597M 90s
 13750K .......... .......... .......... .......... .......... 12%  215M 90s
 13800K .......... .......... .......... .......... .......... 13%  247K 91s
 13850K .......... .......... .......... .......... .......... 13%  433M 90s
 13900K .......... .......... .......... .......... .......... 13%  617M 90s
 13950K .......... .......... .......... .......... .......... 13%  606M 90s
 14000K .......... .......... .......... .......... .......... 13%  440M 89s
 14050K .......... .......... .......... .......... .......... 13%  246K 90s
 14100K .......... .......... .......... .......... .......... 13%  564M 90s
 14150K .......... .......... .......... .......... .......... 13%  304M 89s
 14200K .......... .......... .......... .......... .......... 13%  472M 89s
 14250K .......... .......... .......... .......... .......... 13%  247K 90s
 14300K .......... .......... .......... .......... .......... 13%  568M 90s
 14350K .......... .......... .......... .......... .......... 13%  606M 89s
 14400K .......... .......... .......... .......... .......... 13%  426M 89s
 14450K .......... .......... .......... .......... .......... 13%  245K 90s
 14500K .......... .......... .......... .......... .......... 13%  281M 89s
 14550K .......... .......... .......... .......... .......... 13%  589M 89s
 14600K .......... .......... .......... .......... .......... 13%  539M 89s
 14650K .......... .......... .......... .......... .......... 13%  248K 90s
 14700K .......... .......... .......... .......... .......... 13%  579M 89s
 14750K .......... .......... .......... .......... .......... 13%  604M 89s
 14800K .......... .......... .......... .......... .......... 13%  495M 89s
 14850K .......... .......... .......... .......... .......... 13%  246K 90s
 14900K .......... .......... .......... .......... .......... 14%  523M 89s
 14950K .......... .......... .......... .......... .......... 14%  595M 89s
 15000K .......... .......... .......... .......... .......... 14%  546M 88s
 15050K .......... .......... .......... .......... .......... 14%  247K 89s
 15100K .......... .......... .......... .......... .......... 14%  416M 89s
 15150K .......... .......... .......... .......... .......... 14%  602M 89s
 15200K .......... .......... .......... .......... .......... 14%  500M 88s
 15250K .......... .......... .......... .......... .......... 14%  524M 88s
 15300K .......... .......... .......... .......... .......... 14%  247K 89s
 15350K .......... .......... .......... .......... .......... 14%  569M 89s
 15400K .......... .......... .......... .......... .......... 14%  550M 88s
 15450K .......... .......... .......... .......... .......... 14%  519M 88s
 15500K .......... .......... .......... .......... .......... 14%  246K 89s
 15550K .......... .......... .......... .......... .......... 14%  568M 88s
 15600K .......... .......... .......... .......... .......... 14% 69,9M 88s
 15650K .......... .......... .......... .......... .......... 14%  509M 88s
 15700K .......... .......... .......... .......... .......... 14%  247K 89s
 15750K .......... .......... .......... .......... .......... 14%  578M 88s
 15800K .......... .......... .......... .......... .......... 14%  520M 88s
 15850K .......... .......... .......... .......... .......... 14%  591M 88s
 15900K .......... .......... .......... .......... .......... 14%  246K 88s
 15950K .......... .......... .......... .......... .......... 15%  562M 88s
 16000K .......... .......... .......... .......... .......... 15%  495M 88s
 16050K .......... .......... .......... .......... .......... 15%  574M 87s
 16100K .......... .......... .......... .......... .......... 15%  246K 88s
 16150K .......... .......... .......... .......... .......... 15%  489M 88s
 16200K .......... .......... .......... .......... .......... 15%  323M 88s
 16250K .......... .......... .......... .......... .......... 15%  551M 87s
 16300K .......... .......... .......... .......... .......... 15%  247K 88s
 16350K .......... .......... .......... .......... .......... 15%  409M 88s
 16400K .......... .......... .......... .......... .......... 15%  486M 88s
 16450K .......... .......... .......... .......... .......... 15%  608M 87s
 16500K .......... .......... .......... .......... .......... 15%  529M 87s
 16550K .......... .......... .......... .......... .......... 15%  247K 88s
 16600K .......... .......... .......... .......... .......... 15%  511M 87s
 16650K .......... .......... .......... .......... .......... 15%  600M 87s
 16700K .......... .......... .......... .......... .......... 15%  496M 87s
 16750K .......... .......... .......... .......... .......... 15%  247K 88s
 16800K .......... .......... .......... .......... .......... 15%  469M 87s
 16850K .......... .......... .......... .......... .......... 15%  607M 87s
 16900K .......... .......... .......... .......... .......... 15%  518M 87s
 16950K .......... .......... .......... .......... .......... 15%  247K 87s
 17000K .......... .......... .......... .......... .......... 16%  537M 87s
 17050K .......... .......... .......... .......... .......... 16%  612M 87s
 17100K .......... .......... .......... .......... .......... 16%  627M 86s
 17150K .......... .......... .......... .......... .......... 16%  246K 87s
 17200K .......... .......... .......... .......... .......... 16%  457M 87s
 17250K .......... .......... .......... .......... .......... 16%  603M 87s
 17300K .......... .......... .......... .......... .......... 16%  616M 86s
 17350K .......... .......... .......... .......... .......... 16%  246K 87s
 17400K .......... .......... .......... .......... .......... 16%  471M 87s
 17450K .......... .......... .......... .......... .......... 16%  562M 86s
 17500K .......... .......... .......... .......... .......... 16%  607M 86s
 17550K .......... .......... .......... .......... .......... 16%  247K 87s
 17600K .......... .......... .......... .......... .......... 16%  368M 87s
 17650K .......... .......... .......... .......... .......... 16%  597M 86s
 17700K .......... .......... .......... .......... .......... 16%  577M 86s
 17750K .......... .......... .......... .......... .......... 16%  522M 86s
 17800K .......... .......... .......... .......... .......... 16%  246K 86s
 17850K .......... .......... .......... .......... .......... 16%  580M 86s
 17900K .......... .......... .......... .......... .......... 16%  565M 86s
 17950K .......... .......... .......... .......... .......... 16%  521M 86s
 18000K .......... .......... .......... .......... .......... 16%  246K 86s
 18050K .......... .......... .......... .......... .......... 16%  531M 86s
 18100K .......... .......... .......... .......... .......... 17%  610M 86s
 18150K .......... .......... .......... .......... .......... 17%  567M 85s
 18200K .......... .......... .......... .......... .......... 17%  247K 86s
 18250K .......... .......... .......... .......... .......... 17%  319M 86s
 18300K .......... .......... .......... .......... .......... 17%  590M 86s
 18350K .......... .......... .......... .......... .......... 17%  577M 85s
 18400K .......... .......... .......... .......... .......... 17%  247K 86s
 18450K .......... .......... .......... .......... .......... 17%  570M 86s
 18500K .......... .......... .......... .......... .......... 17%  612M 85s
 18550K .......... .......... .......... .......... .......... 17%  608M 85s
 18600K .......... .......... .......... .......... .......... 17%  246K 86s
 18650K .......... .......... .......... .......... .......... 17%  549M 86s
 18700K .......... .......... .......... .......... .......... 17%  562M 85s
 18750K .......... .......... .......... .......... .......... 17%  604M 85s
 18800K .......... .......... .......... .......... .......... 17%  246K 86s
 18850K .......... .......... .......... .......... .......... 17%  520M 85s
 18900K .......... .......... .......... .......... .......... 17%  608M 85s
 18950K .......... .......... .......... .......... .......... 17%  594M 85s
 19000K .......... .......... .......... .......... .......... 17%  247K 85s
 19050K .......... .......... .......... .......... .......... 17%  442M 85s
 19100K .......... .......... .......... .......... .......... 17%  599M 85s
 19150K .......... .......... .......... .......... .......... 18%  617M 85s
 19200K .......... .......... .......... .......... .......... 18%  445M 84s
 19250K .......... .......... .......... .......... .......... 18%  246K 85s
 19300K .......... .......... .......... .......... .......... 18%  580M 85s
 19350K .......... .......... .......... .......... .......... 18%  402M 85s
 19400K .......... .......... .......... .......... .......... 18%  504M 84s
 19450K .......... .......... .......... .......... .......... 18%  247K 85s
 19500K .......... .......... .......... .......... .......... 18%  590M 85s
 19550K .......... .......... .......... .......... .......... 18%  601M 84s
 19600K .......... .......... .......... .......... .......... 18%  461M 84s
 19650K .......... .......... .......... .......... .......... 18%  246K 85s
 19700K .......... .......... .......... .......... .......... 18%  571M 84s
 19750K .......... .......... .......... .......... .......... 18%  602M 84s
 19800K .......... .......... .......... .......... .......... 18%  508M 84s
 19850K .......... .......... .......... .......... .......... 18%  247K 85s
 19900K .......... .......... .......... .......... .......... 18%  533M 84s
 19950K .......... .......... .......... .......... .......... 18%  570M 84s
 20000K .......... .......... .......... .......... .......... 18%  499M 84s
 20050K .......... .......... .......... .......... .......... 18%  246K 84s
 20100K .......... .......... .......... .......... .......... 18%  556M 84s
 20150K .......... .......... .......... .......... .......... 18%  606M 84s
 20200K .......... .......... .......... .......... .......... 19%  549M 84s
 20250K .......... .......... .......... .......... .......... 19%  247K 84s
 20300K .......... .......... .......... .......... .......... 19%  321M 84s
 20350K .......... .......... .......... .......... .......... 19%  591M 84s
 20400K .......... .......... .......... .......... .......... 19%  225M 84s
 20450K .......... .......... .......... .......... .......... 19%  529M 83s
 20500K .......... .......... .......... .......... .......... 19%  247K 84s
 20550K .......... .......... .......... .......... .......... 19%  583M 84s
 20600K .......... .......... .......... .......... .......... 19%  542M 83s
 20650K .......... .......... .......... .......... .......... 19%  450M 83s
 20700K .......... .......... .......... .......... .......... 19%  246K 84s
 20750K .......... .......... .......... .......... .......... 19%  575M 83s
 20800K .......... .......... .......... .......... .......... 19%  485M 83s
 20850K .......... .......... .......... .......... .......... 19%  540M 83s
 20900K .......... .......... .......... .......... .......... 19%  247K 84s
 20950K .......... .......... .......... .......... .......... 19%  566M 83s
 21000K .......... .......... .......... .......... .......... 19%  541M 83s
 21050K .......... .......... .......... .......... .......... 19%  563M 83s
 21100K .......... .......... .......... .......... .......... 19%  246K 83s
 21150K .......... .......... .......... .......... .......... 19%  582M 83s
 21200K .......... .......... .......... .......... .......... 19%  505M 83s
 21250K .......... .......... .......... .......... .......... 20%  604M 83s
 21300K .......... .......... .......... .......... .......... 20%  246K 83s
 21350K .......... .......... .......... .......... .......... 20%  555M 83s
 21400K .......... .......... .......... .......... .......... 20%  533M 83s
 21450K .......... .......... .......... .......... .......... 20%  602M 82s
 21500K .......... .......... .......... .......... .......... 20%  247K 83s
 21550K .......... .......... .......... .......... .......... 20%  488M 83s
 21600K .......... .......... .......... .......... .......... 20%  466M 83s
 21650K .......... .......... .......... .......... .......... 20%  606M 82s
 21700K .......... .......... .......... .......... .......... 20%  431M 82s
 21750K .......... .......... .......... .......... .......... 20%  247K 83s
 21800K .......... .......... .......... .......... .......... 20%  536M 82s
 21850K .......... .......... .......... .......... .......... 20%  602M 82s
 21900K .......... .......... .......... .......... .......... 20%  559M 82s
 21950K .......... .......... .......... .......... .......... 20%  246K 82s
 22000K .......... .......... .......... .......... .......... 20%  463M 82s
 22050K .......... .......... .......... .......... .......... 20%  615M 82s
 22100K .......... .......... .......... .......... .......... 20%  557M 82s
 22150K .......... .......... .......... .......... .......... 20%  246K 82s
 22200K .......... .......... .......... .......... .......... 20%  508M 82s
 22250K .......... .......... .......... .......... .......... 20%  382M 82s
 22300K .......... .......... .......... .......... .......... 20%  623M 82s
 22350K .......... .......... .......... .......... .......... 21%  247K 82s
 22400K .......... .......... .......... .......... .......... 21%  469M 82s
 22450K .......... .......... .......... .......... .......... 21%  479M 82s
 22500K .......... .......... .......... .......... .......... 21%  459M 81s
 22550K .......... .......... .......... .......... .......... 21%  247K 82s
 22600K .......... .......... .......... .......... .......... 21%  494M 82s
 22650K .......... .......... .......... .......... .......... 21%  461M 82s
 22700K .......... .......... .......... .......... .......... 21%  477M 81s
 22750K .......... .......... .......... .......... .......... 21%  247K 82s
 22800K .......... .......... .......... .......... .......... 21%  400M 82s
 22850K .......... .......... .......... .......... .......... 21%  581M 81s
 22900K .......... .......... .......... .......... .......... 21%  552M 81s
 22950K .......... .......... .......... .......... .......... 21%  542M 81s
 23000K .......... .......... .......... .......... .......... 21%  247K 81s
 23050K .......... .......... .......... .......... .......... 21%  586M 81s
 23100K .......... .......... .......... .......... .......... 21%  600M 81s
 23150K .......... .......... .......... .......... .......... 21%  552M 81s
